[INFO] [1785835440.645189538] [cartesian_streamer]: CartesianStreamer khởi động (chờ Enable Robot từ UI).
  Stream rate:       15 Hz (period=66.7ms)
[INFO] [1785836284.626970544] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836286.627157145] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836288.627464685] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836291.127610753] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836293.128619894] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836295.627552400] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836297.627717782] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836299.627874267] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836302.127572601] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836304.627652880] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836307.127115930] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836309.127718797] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836311.627118567] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836313.627346871] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836316.127575144] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836318.627849490] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836321.127245583] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836323.127261061] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836325.127933989] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836327.627422422] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836330.126956917] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836332.127086028] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836334.626652756] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836336.626819616] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836338.627125018] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836340.627864070] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836343.127951467] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836345.627353926] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836347.627634413] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836350.127490296] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836352.628056279] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836355.127543686] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836357.626919638] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836360.127222343] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836362.626314996] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836364.627173934] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836367.126842121] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836369.127636496] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836371.127692639] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836373.627993035] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836376.127296036] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836378.626888525] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836380.627158515] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836383.126565029] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836385.127574877] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836387.127686038] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836389.627127827] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836391.627943499] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836394.127134204] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836396.127475676] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836398.627598820] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836401.127434997] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836403.127510665] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836405.627029254] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836407.627584518] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836409.628058829] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836412.127685564] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836414.627090735] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836416.627352216] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836418.627479600] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836421.127541700] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836423.627230361] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836426.126817729] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836428.127297198] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836430.127603580] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836432.626865351] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836435.126478393] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836437.127218097] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836439.127308704] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836441.127684932] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836443.627182533] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836446.127401285] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836448.627487607] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836451.127332412] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836453.127431948] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836455.626532093] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836457.628010999] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836460.127550790] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836462.627792329] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836465.126974024] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836467.627730481] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836470.127668543] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836472.626901093] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836475.126804165] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836477.126810219] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836479.127574219] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836481.128622105] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836483.627424170] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836485.627549269] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836488.127871252] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836490.627184549] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836492.627242909] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836495.126796977] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836497.126890660] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836499.126998832] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836501.127028087] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836503.127135604] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836505.127730581] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836507.626738877] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836509.627110861] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836511.627295244] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836514.127331089] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836516.627201876] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836518.627525660] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836520.627755970] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836523.126934844] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836525.128032387] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836527.627193352] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836529.627261827] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836532.127762764] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836534.627140851] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836536.627211877] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836538.627246294] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836541.126853579] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836543.127369867] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836545.626988348] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836547.627336041] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836550.127536041] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836552.127741043] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836554.626706045] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836556.628127502] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836559.127014409] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836561.626646133] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836563.627825121] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836566.127378420] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836568.627694585] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836571.126857094] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836573.127271462] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836575.626869099] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836578.126986007] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836580.127990488] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836582.627720266] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836584.627966284] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836587.127759821] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836589.627693696] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836592.128220760] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836594.627405624] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836596.627510903] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836598.627956911] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836601.127344014] [cartesian_streamer]: Chờ /joint_states...
[INFO] [1785836603.390828949] [cartesian_streamer]: Graceful shutdown: tắt Point Queue Mode trước khi thoát...
[INFO] [1785836603.391265757] [cartesian_streamer]: Robot chưa enable, không cần stop_traj_mode.
[INFO] [1785836603.391521741] [cartesian_streamer]: Shutdown hoàn tất. Tủ điện sẽ KHÔNG bị alarm.
